;Area;Item;Element;Unit;Y2017
7533;China, Taiwan Province of;Rice, paddy;Production;tonnes;1754049.0
7542;China, Taiwan Province of;Sesame seed;Production;tonnes;3415.0
7545;China, Taiwan Province of;Sisal;Production;tonnes;3.0
7548;China, Taiwan Province of;Sorghum;Production;tonnes;2043.0
7551;China, Taiwan Province of;Soybeans;Production;tonnes;4674.0
7556;China, Taiwan Province of;Strawberries;Production;tonnes;8908.0
7559;China, Taiwan Province of;String beans;Production;tonnes;10692.0
7562;China, Taiwan Province of;Sugar cane;Production;tonnes;501705.0
7568;China, Taiwan Province of;Sweet potatoes;Production;tonnes;241694.0
7571;China, Taiwan Province of;Tangerines, mandarins, clementines, satsumas;Production;tonnes;183955.0
7574;China, Taiwan Province of;Taro (cocoyam);Production;tonnes;44130.0
7577;China, Taiwan Province of;Tea;Production;tonnes;13443.0
7580;China, Taiwan Province of;Tobacco, unmanufactured;Production;tonnes;1335.0
7583;China, Taiwan Province of;Tomatoes;Production;tonnes;111125.0
7586;China, Taiwan Province of;Vegetables, fresh nes;Production;tonnes;1008235.0
7589;China, Taiwan Province of;Vegetables, leguminous nes;Production;tonnes;78570.0
7592;China, Taiwan Province of;Watermelons;Production;tonnes;210661.0
7595;China, Taiwan Province of;Wheat;Production;tonnes;6746.0
7598;China, Taiwan Province of;Cereals (Rice Milled Eqv);Production;tonnes;1364840.0
7601;China, Taiwan Province of;Cereals, Total;Production;tonnes;1948938.0
7604;China, Taiwan Province of;Citrus Fruit, Total;Production;tonnes;533806.0
7607;China, Taiwan Province of;Coarse Grain, Total;Production;tonnes;188144.0
7613;China, Taiwan Province of;Fruit Primary;Production;tonnes;2877158.0
7616;China, Taiwan Province of;Oilcrops;Production;tonnes;117027.0
7625;China, Taiwan Province of;Pulses, Total;Production;tonnes;11641.0
7628;China, Taiwan Province of;Roots and Tubers, Total;Production;tonnes;352955.0
7631;China, Taiwan Province of;Vegetables Primary;Production;tonnes;2473323.0
7634;Colombia;Agave fibres nes;Production;tonnes;15252.0
7637;Colombia;Apples;Production;tonnes;2337.0
7640;Colombia;Asparagus;Production;tonnes;58.0
7643;Colombia;Avocados;Production;tonnes;308166.0
7646;Colombia;Bananas;Production;tonnes;3724951.0
7649;Colombia;Barley;Production;tonnes;10863.0
7652;Colombia;Beans, dry;Production;tonnes;122783.0
7655;Colombia;Broad beans, horse beans, dry;Production;tonnes;5750.0
7658;Colombia;Cabbages and other brassicas;Production;tonnes;61636.0
7661;Colombia;Carrots and turnips;Production;tonnes;224968.0
7664;Colombia;Cashew nuts, with shell;Production;tonnes;70000.0
7667;Colombia;Cassava;Production;tonnes;2191354.0
7670;Colombia;Cassava leaves;Production;tonnes;2300434.0
7673;Colombia;Cauliflowers and broccoli;Production;tonnes;9240.0
7676;Colombia;Cereals nes;Production;tonnes;3759.0
7679;Colombia;Chick peas;Production;tonnes;104.0
7682;Colombia;Chillies and peppers, green;Production;tonnes;18212.0
7685;Colombia;Cocoa, beans;Production;tonnes;56297.0
7688;Colombia;Coconuts;Production;tonnes;128584.0
7691;Colombia;Coffee, green;Production;tonnes;760209.0
7692;Colombia;Cotton lint;Production;tonnes;30000.0
7693;Colombia;Cottonseed;Production;tonnes;40000.0
7696;Colombia;Cucumbers and gherkins;Production;tonnes;21392.0
7699;Colombia;Dates;Production;tonnes;43.0
7702;Colombia;Eggplants (aubergines);Production;tonnes;3658.0
7705;Colombia;Figs;Production;tonnes;2392.0
7708;Colombia;Fruit, citrus nes;Production;tonnes;649203.0
7711;Colombia;Fruit, fresh nes;Production;tonnes;798387.0
7714;Colombia;Fruit, tropical fresh nes;Production;tonnes;614430.0
7717;Colombia;Garlic;Production;tonnes;10819.0
7720;Colombia;Grapes;Production;tonnes;27693.0
7723;Colombia;Groundnuts, with shell;Production;tonnes;2569.0
7726;Colombia;Lemons and limes;Production;tonnes;160494.0
7729;Colombia;Lentils;Production;tonnes;1078.0
7732;Colombia;Lettuce and chicory;Production;tonnes;83563.0
7735;Colombia;Maize;Production;tonnes;1329856.0
7738;Colombia;Mangoes, mangosteens, guavas;Production;tonnes;322658.0
7741;Colombia;Melons, other (inc.cantaloupes);Production;tonnes;72753.0
7744;Colombia;Nuts nes;Production;tonnes;924.0
7747;Colombia;Oats;Production;tonnes;4730.0
7750;Colombia;Oil palm fruit;Production;tonnes;5773865.0
7751;Colombia;Oil, palm;Production;tonnes;1627552.0
7754;Colombia;Onions, dry;Production;tonnes;815179.0
7757;Colombia;Oranges;Production;tonnes;282434.0
7758;Colombia;Palm kernels;Production;tonnes;326000.0
7761;Colombia;Papayas;Production;tonnes;179899.0
7764;Colombia;Peaches and nectarines;Production;tonnes;31154.0
7767;Colombia;Pears;Production;tonnes;19396.0
7770;Colombia;Peas, dry;Production;tonnes;62694.0
7773;Colombia;Peas, green;Production;tonnes;59665.0
7776;Colombia;Pigeon peas;Production;tonnes;604.0
7779;Colombia;Pineapples;Production;tonnes;944210.0
7782;Colombia;Plantains and others;Production;tonnes;3577312.0
7785;Colombia;Plums and sloes;Production;tonnes;16073.0
7788;Colombia;Potatoes;Production;tonnes;3706563.0
7793;Colombia;Pumpkins, squash and gourds;Production;tonnes;78435.0
7799;Colombia;Rice, paddy;Production;tonnes;3292983.0
7802;Colombia;Roots and tubers nes;Production;tonnes;138830.0
7807;Colombia;Seed cotton;Production;tonnes;74000.0
7810;Colombia;Sesame seed;Production;tonnes;2420.0
7813;Colombia;Sorghum;Production;tonnes;16423.0
7816;Colombia;Soybeans;Production;tonnes;77328.0
7819;Colombia;Spices nes;Production;tonnes;19380.0
7822;Colombia;Spinach;Production;tonnes;8296.0
7825;Colombia;Strawberries;Production;tonnes;58580.0
7828;Colombia;Sugar beet;Production;tonnes;30776.0
7831;Colombia;Sugar cane;Production;tonnes;34833514.0
7839;Colombia;Tangerines, mandarins, clementines, satsumas;Production;tonnes;144364.0
7842;Colombia;Tea;Production;tonnes;149.0
7845;Colombia;Tobacco, unmanufactured;Production;tonnes;12920.0
7848;Colombia;Tomatoes;Production;tonnes;473772.0
7851;Colombia;Vegetables, fresh nes;Production;tonnes;303106.0
7854;Colombia;Vegetables, leguminous nes;Production;tonnes;10324.0
7857;Colombia;Watermelons;Production;tonnes;139327.0
7860;Colombia;Wheat;Production;tonnes;9976.0
7863;Colombia;Yams;Production;tonnes;426240.0
7866;Colombia;Cereals (Rice Milled Eqv);Production;tonnes;3572028.0
7869;Colombia;Cereals, Total;Production;tonnes;4668591.0
7872;Colombia;Citrus Fruit, Total;Production;tonnes;1236494.0
7875;Colombia;Coarse Grain, Total;Production;tonnes;1365632.0
7881;Colombia;Fruit Primary;Production;tonnes;12076254.0
7884;Colombia;Oilcrops;Production;tonnes;2204454.0
7893;Colombia;Pulses, Total;Production;tonnes;193014.0
7896;Colombia;Roots and Tubers, Total;Production;tonnes;6462987.0
7899;Colombia;Treenuts, Total;Production;tonnes;70924.0
7902;Colombia;Vegetables Primary;Production;tonnes;4482759.0
7905;Comoros;Bananas;Production;tonnes;46876.0
7908;Comoros;Cassava;Production;tonnes;66281.0
7913;Comoros;Cloves;Production;tonnes;2385.0
7916;Comoros;Cocoa, beans;Production;tonnes;48.0
7919;Comoros;Coconuts;Production;tonnes;104410.0
7922;Comoros;Coffee, green;Production;tonnes;136.0
7925;Comoros;Fruit, fresh nes;Production;tonnes;3938.0
7928;Comoros;Groundnuts, with shell;Production;tonnes;971.0
7931;Comoros;Maize;Production;tonnes;6787.0
7934;Comoros;Onions, shallots, green;Production;tonnes;289.0
7937;Comoros;Pigeon peas;Production;tonnes;395.0
7940;Comoros;Potatoes;Production;tonnes;609.0
7943;Comoros;Pulses nes;Production;tonnes;15835.0
7946;Comoros;Rice, paddy;Production;tonnes;31051.0
7952;Comoros;Spices nes;Production;tonnes;62.0
7955;Comoros;Sweet potatoes;Production;tonnes;7707.0
7958;Comoros;Taro (cocoyam);Production;tonnes;10803.0
7961;Comoros;Tomatoes;Production;tonnes;643.0
7964;Comoros;Vanilla;Production;tonnes;31.0
7967;Comoros;Vegetables, fresh nes;Production;tonnes;4280.0
7970;Comoros;Yams;Production;tonnes;4629.0
7973;Comoros;Cereals (Rice Milled Eqv);Production;tonnes;27498.0
7976;Comoros;Cereals, Total;Production;tonnes;37838.0
7979;Comoros;Coarse Grain, Total;Production;tonnes;6787.0
7985;Comoros;Fruit Primary;Production;tonnes;50814.0
7988;Comoros;Oilcrops;Production;tonnes;105381.0
7997;Comoros;Pulses, Total;Production;tonnes;16230.0
8000;Comoros;Roots and Tubers, Total;Production;tonnes;90029.0
8003;Comoros;Vegetables Primary;Production;tonnes;5212.0
8006;Congo;Avocados;Production;tonnes;9782.0
8009;Congo;Bananas;Production;tonnes;82787.0
8012;Congo;Beans, dry;Production;tonnes;4214.0
8015;Congo;Beans, green;Production;tonnes;4181.0
8018;Congo;Cabbages and other brassicas;Production;tonnes;1580.0
8021;Congo;Carrots and turnips;Production;tonnes;509.0
8024;Congo;Cassava;Production;tonnes;1409211.0
8027;Congo;Cassava leaves;Production;tonnes;106005.0
8030;Congo;Cereals nes;Production;tonnes;2508.0
8033;Congo;Cocoa, beans;Production;tonnes;4000.0
8036;Congo;Coconuts;Production;tonnes;3417.0
8039;Congo;Coffee, green;Production;tonnes;3024.0
8042;Congo;Eggplants (aubergines);Production;tonnes;2617.0
8045;Congo;Fruit, fresh nes;Production;tonnes;30019.0
8048;Congo;Grapefruit (inc. pomelos);Production;tonnes;5552.0
8051;Congo;Groundnuts, with shell;Production;tonnes;25702.0
8054;Congo;Leeks, other alliaceous vegetables;Production;tonnes;1829.0
8057;Congo;Lemons and limes;Production;tonnes;5095.0
8060;Congo;Lettuce and chicory;Production;tonnes;813.0
8063;Congo;Maize;Production;tonnes;11753.0
8066;Congo;Mangoes, mangosteens, guavas;Production;tonnes;36495.0
8069;Congo;Melonseed;Production;tonnes;3610.0
8072;Congo;Millet;Production;tonnes;13923.0
8075;Congo;Oil palm fruit;Production;tonnes;146129.0
8076;Congo;Oil, palm;Production;tonnes;26300.0
8079;Congo;Okra;Production;tonnes;1718.0
8082;Congo;Onions, dry;Production;tonnes;599.0
8085;Congo;Oranges;Production;tonnes;2221.0
8086;Congo;Palm kernels;Production;tonnes;5840.0
8089;Congo;Papayas;Production;tonnes;3900.0
8092;Congo;Peas, dry;Production;tonnes;6788.0
8095;Congo;Pineapples;Production;tonnes;3141.0
8098;Congo;Plantains and others;Production;tonnes;71866.0
8101;Congo;Potatoes;Production;tonnes;5805.0
8104;Congo;Rice, paddy;Production;tonnes;1199.0
8107;Congo;Roots and tubers nes;Production;tonnes;60787.0
8110;Congo;Rubber, natural;Production;tonnes;2611.0
8113;Congo;Sesame seed;Production;tonnes;271.0
8116;Congo;Spinach;Production;tonnes;847.0
8121;Congo;Sugar cane;Production;tonnes;706565.0
8124;Congo;Sweet potatoes;Production;tonnes;10022.0
8127;Congo;Tangerines, mandarins, clementines, satsumas;Production;tonnes;2606.0
8130;Congo;Tobacco, unmanufactured;Production;tonnes;513.0
8133;Congo;Tomatoes;Production;tonnes;3994.0
8136;Congo;Vegetables, fresh nes;Production;tonnes;39229.0
8139;Congo;Yams;Production;tonnes;15572.0
8142;Congo;Cereals (Rice Milled Eqv);Production;tonnes;28984.0
8145;Congo;Cereals, Total;Production;tonnes;29383.0
8148;Congo;Citrus Fruit, Total;Production;tonnes;15475.0
8151;Congo;Coarse Grain, Total;Production;tonnes;28184.0
8154;Congo;Fruit Primary;Production;tonnes;253466.0
8157;Congo;Oilcrops;Production;tonnes;65140.0
8166;Congo;Pulses, Total;Production;tonnes;11002.0
8169;Congo;Roots and Tubers, Total;Production;tonnes;1501398.0
8172;Congo;Vegetables Primary;Production;tonnes;163921.0
8175;Cook Islands;Avocados;Production;tonnes;33.0
8178;Cook Islands;Bananas;Production;tonnes;30.0
8181;Cook Islands;Cassava;Production;tonnes;846.0
8182;Cook Islands;Chillies and peppers, green;Production;tonnes;1.0
8185;Cook Islands;Coconuts;Production;tonnes;1710.0
8188;Cook Islands;Coffee, green;Production;tonnes;0.0
8191;Cook Islands;Fruit, fresh nes;Production;tonnes;255.0
8194;Cook Islands;Grapefruit (inc. pomelos);Production;tonnes;6.0
8197;Cook Islands;Lemons and limes;Production;tonnes;1.0
8200;Cook Islands;Mangoes, mangosteens, guavas;Production;tonnes;222.0
8203;Cook Islands;Oranges;Production;tonnes;23.0
8206;Cook Islands;Papayas;Production;tonnes;595.0
8209;Cook Islands;Pineapples;Production;tonnes;18.0
8212;Cook Islands;Roots and tubers nes;Production;tonnes;1477.0
8215;Cook Islands;Sweet potatoes;Production;tonnes;333.0
8218;Cook Islands;Tangerines, mandarins, clementines, satsumas;Production;tonnes;0.0
8221;Cook Islands;Tomatoes;Production;tonnes;264.0
8224;Cook Islands;Vanilla;Production;tonnes;0.0
8227;Cook Islands;Vegetables, fresh nes;Production;tonnes;1582.0
8230;Cook Islands;Watermelons;Production;tonnes;58.0
8233;Cook Islands;Citrus Fruit, Total;Production;tonnes;30.0
8236;Cook Islands;Fruit Primary;Production;tonnes;1242.0
8239;Cook Islands;Oilcrops;Production;tonnes;1710.0
8248;Cook Islands;Roots and Tubers, Total;Production;tonnes;2656.0
8251;Cook Islands;Vegetables Primary;Production;tonnes;1848.0
8254;Costa Rica;Artichokes;Production;tonnes;26.0
8257;Costa Rica;Asparagus;Production;tonnes;150.0
8260;Costa Rica;Avocados;Production;tonnes;12368.0
8263;Costa Rica;Bananas;Production;tonnes;2598710.0
8266;Costa Rica;Beans, dry;Production;tonnes;9143.0
8269;Costa Rica;Beans, green;Production;tonnes;427.0
8272;Costa Rica;Berries nes;Production;tonnes;827.0
8275;Costa Rica;Cabbages and other brassicas;Production;tonnes;28650.0
8278;Costa Rica;Carrots and turnips;Production;tonnes;33350.0
8281;Costa Rica;Cassava;Production;tonnes;149940.0
8284;Costa Rica;Cauliflowers and broccoli;Production;tonnes;334.0
8287;Costa Rica;Chillies and peppers, green;Production;tonnes;647.0
8290;Costa Rica;Cocoa, beans;Production;tonnes;545.0
8293;Costa Rica;Coconuts;Production;tonnes;15000.0
8296;Costa Rica;Coffee, green;Production;tonnes;97152.0
8297;Costa Rica;Cotton lint;Production;tonnes;200.0
8298;Costa Rica;Cottonseed;Production;tonnes;392.0
8301;Costa Rica;Cucumbers and gherkins;Production;tonnes;1629.0
8304;Costa Rica;Eggplants (aubergines);Production;tonnes;95.0
8307;Costa Rica;Fruit, fresh nes;Production;tonnes;272784.0
8310;Costa Rica;Fruit, tropical fresh nes;Production;tonnes;8374.0
8313;Costa Rica;Ginger;Production;tonnes;3888.0
8316;Costa Rica;Grapefruit (inc. pomelos);Production;tonnes;21274.0
8319;Costa Rica;Groundnuts, with shell;Production;tonnes;222.0
8322;Costa Rica;Leeks, other alliaceous vegetables;Production;tonnes;80.0
8325;Costa Rica;Lemons and limes;Production;tonnes;35631.0
8328;Costa Rica;Lettuce and chicory;Production;tonnes;553.0
8331;Costa Rica;Maize;Production;tonnes;6720.0
8334;Costa Rica;Mangoes, mangosteens, guavas;Production;tonnes;51920.0
8337;Costa Rica;Manila fibre (abaca);Production;tonnes;1218.0
8340;Costa Rica;Melons, other (inc.cantaloupes);Production;tonnes;144588.0
8343;Costa Rica;Nuts nes;Production;tonnes;34.0
8346;Costa Rica;Oil palm fruit;Production;tonnes;1095800.0
8347;Costa Rica;Oil, palm;Production;tonnes;252034.0
8348;Costa Rica;Oilseeds nes;Production;tonnes;14602.0
8351;Costa Rica;Onions, dry;Production;tonnes;38779.0
8354;Costa Rica;Onions, shallots, green;Production;tonnes;99.0
8357;Costa Rica;Oranges;Production;tonnes;234877.0
8358;Costa Rica;Palm kernels;Production;tonnes;43832.0
8361;Costa Rica;Papayas;Production;tonnes;54000.0
8364;Costa Rica;Pepper (piper spp.);Production;tonnes;1690.0
8367;Costa Rica;Pineapples;Production;tonnes;3317028.0
8370;Costa Rica;Plantains and others;Production;tonnes;110000.0
8373;Costa Rica;Potatoes;Production;tonnes;89620.0
8376;Costa Rica;Rice, paddy;Production;tonnes;152851.0
8379;Costa Rica;Roots and tubers nes;Production;tonnes;13554.0
8384;Costa Rica;Seed cotton;Production;tonnes;639.0
8387;Costa Rica;Sesame seed;Production;tonnes;165.0
8396;Costa Rica;Spinach;Production;tonnes;69.0
8399;Costa Rica;Strawberries;Production;tonnes;4300.0
8402;Costa Rica;Sugar cane;Production;tonnes;4142143.0
8405;Costa Rica;Sweet potatoes;Production;tonnes;261.0
8408;Costa Rica;Tobacco, unmanufactured;Production;tonnes;14.0
8411;Costa Rica;Tomatoes;Production;tonnes;57238.0
8414;Costa Rica;Vegetables, fresh nes;Production;tonnes;45160.0
8419;Costa Rica;Watermelons;Production;tonnes;123011.0
8422;Costa Rica;Yams;Production;tonnes;23625.0
8425;Costa Rica;Yautia (cocoyam);Production;tonnes;30816.0
8428;Costa Rica;Cereals (Rice Milled Eqv);Production;tonnes;108672.0
8431;Costa Rica;Cereals, Total;Production;tonnes;159571.0
8434;Costa Rica;Citrus Fruit, Total;Production;tonnes;291782.0
8437;Costa Rica;Coarse Grain, Total;Production;tonnes;6720.0
8443;Costa Rica;Fruit Primary;Production;tonnes;6989693.0
8446;Costa Rica;Oilcrops;Production;tonnes;326247.0
8455;Costa Rica;Pulses, Total;Production;tonnes;9143.0
8458;Costa Rica;Roots and Tubers, Total;Production;tonnes;307816.0
8461;Costa Rica;Treenuts, Total;Production;tonnes;34.0
8464;Costa Rica;Vegetables Primary;Production;tonnes;207285.0
8467;Côte d'Ivoire;Almonds, with shell;Production;tonnes;1543.0
8470;Côte d'Ivoire;Avocados;Production;tonnes;37119.0
8473;Côte d'Ivoire;Bananas;Production;tonnes;400000.0
8476;Côte d'Ivoire;Beans, dry;Production;tonnes;40708.0
8479;Côte d'Ivoire;Beans, green;Production;tonnes;4718.0
8480;Côte d'Ivoire;Brazil nuts, with shell;Production;tonnes;19568.0
8483;Côte d'Ivoire;Cashew nuts, with shell;Production;tonnes;711000.0
8486;Côte d'Ivoire;Cassava;Production;tonnes;5367000.0
8489;Côte d'Ivoire;Chillies and peppers, dry;Production;tonnes;117446.0
8492;Côte d'Ivoire;Chillies and peppers, green;Production;tonnes;26305.0
8495;Côte d'Ivoire;Cocoa, beans;Production;tonnes;2034000.0
8498;Côte d'Ivoire;Coconuts;Production;tonnes;138634.0
8501;Côte d'Ivoire;Coffee, green;Production;tonnes;33600.0
8503;Côte d'Ivoire;Coir;Production;tonnes;2164.0
